frame.number	frame.time_relative	bthci_acl.chandle	bthci_acl.src.bd_addr	bthci_acl.dst.bd_addr	btl2cap.cid	btatt.opcode	btatt.handle	btatt.starting_handle	btatt.ending_handle	btatt.group_end_handle	btatt.service_uuid16	btatt.service_uuid128	btatt.characteristic_properties	btatt.characteristic_uuid16	btatt.characteristic_uuid128	btatt.uuid16	btatt.uuid128	btatt.characteristic_configuration_client	btatt.value	_ws.col.info
46829	18887.919000000	0x0402	70:de:f9:d6:ab:5f	00:00:00:00:00:00	0x0004	0x1b	0x0104					7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e			Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46831	18888.159000000	0x0402	70:de:f9:d6:ab:5f	00:00:00:00:00:00	0x0004	0x1b	0x0104					7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e			Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46833	18888.399000000	0x0402	70:de:f9:d6:ab:5f	00:00:00:00:00:00	0x0004	0x1b	0x0104					7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e			Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46838	18888.909000000	0x0402	70:de:f9:d6:ab:5f	00:00:00:00:00:00	0x0004	0x1b	0x0104					7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e			Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46840	18889.179000000	0x0402	70:de:f9:d6:ab:5f	00:00:00:00:00:00	0x0004	0x1b	0x0104					7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e			Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46842	18889.419000000	0x0402	70:de:f9:d6:ab:5f	00:00:00:00:00:00	0x0004	0x1b	0x0104					7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e			Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46847	18889.929000000	0x0402	70:de:f9:d6:ab:5f	00:00:00:00:00:00	0x0004	0x1b	0x0104					7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e			Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46849	18890.199000000	0x0402	70:de:f9:d6:ab:5f	00:00:00:00:00:00	0x0004	0x1b	0x0104					7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e			Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46851	18890.439000000	0x0402	70:de:f9:d6:ab:5f	00:00:00:00:00:00	0x0004	0x1b	0x0104					7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e			Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46856	18890.949000000	0x0402	70:de:f9:d6:ab:5f	00:00:00:00:00:00	0x0004	0x1b	0x0104					7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e			Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46858	18891.219000000	0x0402	70:de:f9:d6:ab:5f	00:00:00:00:00:00	0x0004	0x1b	0x0104					7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e			Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46860	18891.459000000	0x0402	70:de:f9:d6:ab:5f	00:00:00:00:00:00	0x0004	0x1b	0x0104					7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e			Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46865	18891.969000000	0x0402	70:de:f9:d6:ab:5f	00:00:00:00:00:00	0x0004	0x1b	0x0104					7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e			Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46867	18892.209000000	0x0402	70:de:f9:d6:ab:5f	00:00:00:00:00:00	0x0004	0x1b	0x0104					7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e			Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46869	18892.356000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							93fa000707022b9bce6201010103f3010103f30101ff12f0032aed030a7668747470733a2f2f6170692e6763732e6761726d696e2e636f6d2f776561746865722f76322f63757272656e743f6c61743d353331353339303630266c6f6e3d3132393039343536392674656d70556e69743d43454c53495553267370656564556e69743d4d45544552535f5045525f5345434f4e4418012a150a0f4163636570742d4c616e6775616765120269742a3c0a0d417574686f72697a6174696f6e122b4265617265722069666a71676a63682d7a37696f2d68626e612d676f6a622d716237367130	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46870	18892.446000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							93fb6e39787563752a170a0f4163636570742d456e636f64696e671204677a69702a210a1c782d6761726d696e2d696e74f865726e616c2d726571756573742d69641201352a3b0a13782d6761726d696e2d6369712d6170702d6964122432303639383665662d303332642d343633642d386230652d3566613638613263353732382a1d0a17582d4761726d696e2d557365722d496e6974696174656412023f302a1e0a10582d4761726d696e2d556e69742d4944120a333630303334383135382a270a17582d4761726d696e2d53572d506172742d4e756d626572120c3030362d423435	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46872	18892.449000000	0x0402	70:de:f9:d6:ab:5f	00:00:00:00:00:00	0x0004	0x1b	0x0104					7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e			Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46873	18892.536000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							93fc33362d31302a220a19582d4761726d696e2d4669726d776172652d56657273696f6e120532322e33352a170a10582d4761726d696e2d4261636b656e641203425446658f00	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46874	18892.537000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							93fd00075f022b9ccf62010101034b0201034b0201ff12c8042ac5040acd0168747470733a2f2f6170692e6763732e6761726d696e2e636f6d2f776561746865722f76322f666f7265636173742f686f75723f6c61743d353331353339303630266c6f6e3d313239303934353639266475726174696f6e3d3134267370656564556e69743d4d45544552535f5045525f5345434f4e442674656d70556e69743d43454c53495553267072657373757265556e69743d494e434845535f4f465f4d455243555259267669736962696c697479556e69743d4d455445522674696d65734f66496e	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46876	18892.646000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		9f80	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46877	18892.647000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		9f8f00021101049bb31303ce62010101010103915000	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46879	18892.718000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							93fe7465726573743d18012a150a0f4163636570742d4c616e6775616765120269742a3c0a0d417574686f72697a617469ff6f6e122b4265617265722069666a71676a63682d7a37696f2d68626e612d676f6a622d7162373671306e39787563752a170a0f4163636570742d456e636f64696e671204677a69702a210a1c782d6761726d696e2d696e7465726e616c2d726571756573742d69641201352a3b0a13782d6761726d696e2d6369712d6170702d6964122432303639383665662d303332642d343633642d386230652d3566613638613263353732382a1d0a17582d4761726d69	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46880	18892.741000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		9fc0	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46882	18892.896000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							93ff6e2d557365722d496e6974696174656412023f302a1e0a10582d4761726d696e2d556e69742d4944120a333630303334383135382a270a17582d4761726d696e2d53572d506172742d4e75526d626572120c3030362d42343533362d31302a220a19582d4761726d696e2d4669726d776172652d56657273696f6e120532322e33352a170a10582d4761726d696e2d4261636b656e6412034254468e5a00	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46884	18892.959000000	0x0402	70:de:f9:d6:ab:5f	00:00:00:00:00:00	0x0004	0x1b	0x0104					7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e			Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46885	18892.965000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		9000	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46886	18892.986000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							93c00007fb012b9dd06201010103e7010103e70101ff12e4032ae1030a6a68747470733a2f2f6170692e6763732e6761726d696e2e636f6d2f776561746865722f76322f666f7265636173742f6461793f6c61743d353331353339303630266c6f6e3d313239303934353639266475726174696f6e3d352674656d70556e69743d43454c5349555318012a150a0f4163636570742d4c616e6775616765120269742a3c0a0d417574686f72697a6174696f6e122b4265617265722069666a71676a63682d7a37696f2d68626e612d676f6a622d7162373671306e39787563752a170a0f4163	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46888	18893.076000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							93c1636570742d456e636f64696e671204677a69702a210a1c782d6761726d696e2d696e7465726e616c2d726571756573ec742d69641201352a3b0a13782d6761726d696e2d6369712d6170702d6964122432303639383665662d303332642d343633642d386230652d3566613638613263353732382a1d0a17582d4761726d696e2d557365722d496e6974696174656412023f302a1e0a10582d4761726d696e2d556e69742d4944120a333630303334383135382a270a17582d4761726d696e2d53572d506172742d4e756d626572120c3030362d42343533362d31302a220a19582d47	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46889	18893.091000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		9080	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46890	18893.166000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							93c261726d696e2d4669726d776172652d56657273696f6e120532322e33352a170a10582d4761726d696e2d4261636b656e641203425446206500	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46892	18893.167000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		90cf00021101049bb31303ce62010101010103915000	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46894	18893.199000000	0x0402	70:de:f9:d6:ab:5f	00:00:00:00:00:00	0x0004	0x1b	0x0104					7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e			Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46895	18893.256000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9400	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46897	18893.257000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		90d000021101049cb31303cf62010101010103a55700	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46898	18893.346000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9400	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46900	18893.436000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9440	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46901	18893.437000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		90d100021101049db31303d06201010101010319d800	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46903	18893.469000000	0x0402	70:de:f9:d6:ab:5f	00:00:00:00:00:00	0x0004	0x1b	0x0104					7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e			Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46904	18893.618000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9480	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46905	18893.619000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		90d2000770062c86ce62010101035c0601035c0601ff12d90c32d60c086410c8011ae6057b2265706f63685365636f6e6473223a313738313737333230302c2274656d7065726174757265223a7b2276616c7565223a33302e302c22756e697473223a2243454c53495553227d2c226465736372697074696f6e223a225061727a69616c6d656e7465206e75766f6c6f736f222c2269636f6e223a392c226665656c734c696b6554656d7065726174757265223a7b2276616c7565223a33312e31313131313131313131313131312c22756e697473223a2243454c53495553227d2c226465	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46906	18893.619000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		90d377506f696e74223a7b2276616c7565223a31342e3434343434343434343434343434352c22756e697473223a224345ff4c53495553227d2c2272656c617469766548756d6964697479223a33362c2277696e64223a7b227370656564223a7b2276616c7565223a332e35373633322c22756e697473223a224d45544552535f5045525f5345434f4e44227d2c22646972656374696f6e537472696e67223a224e45222c22646972656374696f6e223a33342c22677573745370656564223a7b2276616c7565223a372e35393936382c22756e697473223a224d45544552535f5045525f	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46907	18893.620000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		90d45345434f4e44227d7d2c226c6f636174696f6e4e616d65223a22415250454745222c227669736962696c697479223a7b2276616c7565223a31352e302c22756e697473223a224d494c4522ff7d2c227072657373757265223a7b2276616c7565223a33302e3130383635382c22756e697473223a22494e434845535f4f465f4d455243555259227d2c2268656174496e646578223a7b2276616c7565223a33312e31313131313131313131313131312c22756e697473223a2243454c53495553227d2c226365696c696e67486569676874223a7b2276616c7565223a3939393939392c	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46908	18893.620000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		90d522756e697473223a22464f4f54227d2c22636c6f7564436f766572616765223a36372c2264656e73697479416c746974756465223a7b2276616c7565223a3532332e313733343130333139383431342c22756e697473223a224d45544552227d7d2a170a045661ff7279120f4163636570742d456e636f64696e672a210a10782d7873732d70726f74656374696f6e120d313b206d6f64653d626c6f636b2a150a0e782d6763732d70726f766964657212034443492a200a0c436f6e74656e742d5479706512106170706c69636174696f6e2f6a736f6e2a120a06507261676d611208	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46909	18893.620000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		90d66e6f2d63616368652a170a0f782d6672616d652d6f7074696f6e73120444454e592a3f0a0d43616368652d436f6e74726f6c122e6e6f2d63616368652c206e6f2d73746f72652c206d61782d6167653d302c206d7573742d726576616c69646174652a1a0a0f63662d63616368652d737461747573120744594e414d49432a85020a09ff7265706f72742d746f12f7017b2267726f7570223a2263662d6e656c222c226d61785f616765223a3630343830302c22656e64706f696e7473223a5b7b2275726c223a2268747470733a2f2f612e6e656c2e636c6f7564666c6172652e636f	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46910	18893.621000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		90d76d2f7265706f72742f76343f733d68464246344c7a4e463862747431737a6b6d6e727a54494542456172794c6b3665746f6e485033764c595636774275744249554673646e6779624c427030667137253242253242386354466e5347547856724e585a4651366a4f64535a4e253242624e425945494551344e6e305456784e6432795463434637596653677473665979706d77587070533977412533442533ff44227d5d7d2a460a036e656c123f7b227265706f72745f746f223a2263662d6e656c222c22737563636573735f6672616374696f6e223a302e30312c226d61785f6167	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46911	18893.621000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		90d865223a3630343830307d2a1e0a0663662d7261791214613064393363636231666533656538362d4d58502a210a16782d636f6e74656e742d747970652d6f7074696f6e7312076e6f736e6966662a250a0444617465121d5468752c203138204a756e20323032362030393a32333a343920474d542a0c0a07457870697265731201302a140a06536572766572120a636c6f7564666c6172652a2c0a0c782d726571756573742d6964121c2d63737a7868766b33383577742d2d31726b6d686b3934767463696c6f2a410a195374726963742d5472616e73706f72742d53656375726974	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46912	18893.621000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		90d97912246d61782d6167653d3331353336303030203b20696e636c756465537562446f6d61696e732a180a10436f6e74656e742d456e636f64696e671204677a6970d71300	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46917	18893.886000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							94c0	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46920	18893.949000000	0x0402	70:de:f9:d6:ab:5f	00:00:00:00:00:00	0x0004	0x1b	0x0104					7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e			Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46921	18894.156000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9500	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46922	18894.157000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9540	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46924	18894.219000000	0x0402	70:de:f9:d6:ab:5f	00:00:00:00:00:00	0x0004	0x1b	0x0104					7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e			Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46927	18894.336000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							95c0	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46930	18894.459000000	0x0402	70:de:f9:d6:ab:5f	00:00:00:00:00:00	0x0004	0x1b	0x0104					7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e			Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46931	18894.519000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9600	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46933	18894.696000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9640	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46936	18894.786000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9680	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46937	18894.787000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		90da00078e0f2c87cf62010101034d2701037a0f01ff12ca4e32c74e086410c8011ad8475b7b2265706f63685365636f6e6473223a313738313737363830302c226465736372697074696f6e223a225061727a69616c6d656e7465206e75766f6c6f736f222c2274656d70223a7b2276616c7565223a33322e32323232323232323232323232322c22756e697473223a2243454c53495553227d2c2270726563697050726f62223a33302c2277696e64223a7b227370656564223a7b2276616c7565223a342e31313535322c22756e697473223a224d45544552535f5045525f5345434f4e	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46938	18894.787000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		90db44227d2c22646972656374696f6e537472696e67223a224e45222c22646972656374696f6e223a33352c2267757374ff5370656564223a7b2276616c7565223a372e373136362c22756e697473223a224d45544552535f5045525f5345434f4e44227d7d2c2269636f6e223a392c22646577506f696e74223a7b2276616c7565223a31342e3434343434343434343434343434352c22756e697473223a2243454c53495553227d2c227576496e646578223a382e3030332c2272656c617469766548756d6964697479223a33352c226665656c734c696b6554656d7065726174757265	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46939	18894.787000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		90dc223a7b2276616c7565223a33322e32323232323232323232323232322c22756e697473223a2243454c53495553227d2c227669736962696c697479223a7b2276616c7565223a3234313430ff2e31362c22756e697473223a224d45544552227d2c227072657373757265223a7b2276616c7565223a33302e3130323835342c22756e697473223a22494e434845535f4f465f4d455243555259227d2c226169725175616c697479223a302c22636c6f7564436f766572223a36332c226365696c696e67486569676874223a7b2276616c7565223a3939393939392c22756e697473223a	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46940	18894.788000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		90dd22464f4f54227d7d2c7b2265706f63685365636f6e6473223a313738313738303430302c226465736372697074696f6e223a225061727a69616c6d656e7465206e75766f6c6f736f222c2274656d70223a7b2276616c7565223a33332e33333333333333333333ff33333333362c22756e697473223a2243454c53495553227d2c2270726563697050726f62223a32352c2277696e64223a7b227370656564223a7b2276616c7565223a342e363239393630303030303030303030352c22756e697473223a224d45544552535f5045525f5345434f4e44227d2c22646972656374696f	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46941	18894.788000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		90de6e537472696e67223a224e45222c22646972656374696f6e223a34332c22677573745370656564223a7b2276616c7565223a392e37373433362c22756e697473223a224d45544552535f5045525f5345434f4e44227d7d2c2269636f6e223a392c22646577506f696e74223a7b2276616c7565223a31332e3838383838383838383838ff3838392c22756e697473223a2243454c53495553227d2c227576496e646578223a382e3733352c2272656c617469766548756d6964697479223a33312c226665656c734c696b6554656d7065726174757265223a7b2276616c7565223a3333	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46942	18894.788000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		90df2e3333333333333333333333333333362c22756e697473223a2243454c53495553227d2c227669736962696c697479223a7b2276616c7565223a32343134302e31362c22756e697473223a224d45544552227d2c227072657373757265223a7b2276616c7565223a33302e3039313234342c22756e697473223a22494e434845535f4f465f4d455243555259227d2c226169725175616c697479223a302c22ff636c6f7564436f766572223a35372c226365696c696e67486569676874223a7b2276616c7565223a3939393939392c22756e697473223a22464f4f54227d7d2c7b2265	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46943	18894.789000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		90e0706f63685365636f6e6473223a313738313738343030302c226465736372697074696f6e223a225061727a69616c6d656e7465206e75766f6c6f736f222c2274656d70223a7b2276616c7565223a33342e34343434343434343434343434342c22756e697473223a2243454c53495553227d2c2270726563697050726f62223a32302c2277696e64223a7b227370656564223a7b2276616c7565223a342e363239393630303030303030303030352c22756e697473223a224d4554ff4552535f5045525f5345434f4e44227d2c22646972656374696f6e537472696e67223a224e4522	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46944	18894.789000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		90e12c22646972656374696f6e223a34332c22677573745370656564223a7b2276616c7565223a392e37373433362c22756e697473223a224d45544552535f5045525f5345434f4e44227d7d2c2269636f6e223a392c22646577506f696e74223a7b2276616c7565223a31332e3333333333333333333333333333322c22756e697473223a2243454c53495553227d2c227576496e646578223a382e3435372c2272656c617469766548756d6964697479223a32382c226665656c734c696b6554656d7065726174757265223a7b2276616c7565223a33342eff3434343434343434343434	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
